iso_code,location,date,total_cases,total_deaths
ABW,Aruba,2020/3/13,2,0
ABW,Aruba,2020/3/20,4,0
ABW,Aruba,2020/3/24,12,0
ABW,Aruba,2020/3/25,17,0
ABW,Aruba,2020/3/26,19,0
ABW,Aruba,2020/3/27,28,0
ABW,Aruba,2020/3/28,28,0
ABW,Aruba,2020/3/29,28,0
ABW,Aruba,2020/3/30,50,0
ABW,Aruba,2020/4/1,55,0
ABW,Aruba,2020/4/2,55,0
ABW,Aruba,2020/4/3,60,0
ABW,Aruba,2020/4/4,62,0
ABW,Aruba,2020/4/5,64,0
ABW,Aruba,2020/4/6,64,0
ABW,Aruba,2020/4/7,71,0
ABW,Aruba,2020/4/8,74,0
ABW,Aruba,2020/4/9,77,0
ABW,Aruba,2020/4/10,82,0
ABW,Aruba,2020/4/11,86,0
ABW,Aruba,2020/4/12,92,0
ABW,Aruba,2020/4/13,92,0
ABW,Aruba,2020/4/14,92,0
ABW,Aruba,2020/4/15,92,0
ABW,Aruba,2020/4/16,93,1
ABW,Aruba,2020/4/17,95,1
ABW,Aruba,2020/4/18,96,2
ABW,Aruba,2020/4/19,96,2
ABW,Aruba,2020/4/20,97,2
ABW,Aruba,2020/4/21,97,2
AFG,Afghanistan,2019/12/31,0,0
AFG,Afghanistan,2020/1/1,0,0
AFG,Afghanistan,2020/1/2,0,0
AFG,Afghanistan,2020/1/3,0,0
AFG,Afghanistan,2020/1/4,0,0
AFG,Afghanistan,2020/1/5,0,0
AFG,Afghanistan,2020/1/6,0,0
AFG,Afghanistan,2020/1/7,0,0
AFG,Afghanistan,2020/1/8,0,0
AFG,Afghanistan,2020/1/9,0,0
AFG,Afghanistan,2020/1/10,0,0
AFG,Afghanistan,2020/1/11,0,0
AFG,Afghanistan,2020/1/12,0,0
AFG,Afghanistan,2020/1/13,0,0
AFG,Afghanistan,2020/1/14,0,0
AFG,Afghanistan,2020/1/15,0,0
AFG,Afghanistan,2020/1/16,0,0
AFG,Afghanistan,2020/1/17,0,0
AFG,Afghanistan,2020/1/18,0,0
AFG,Afghanistan,2020/1/19,0,0
AFG,Afghanistan,2020/1/20,0,0
AFG,Afghanistan,2020/1/21,0,0
AFG,Afghanistan,2020/1/22,0,0
AFG,Afghanistan,2020/1/23,0,0
AFG,Afghanistan,2020/1/24,0,0
AFG,Afghanistan,2020/1/25,0,0
AFG,Afghanistan,2020/1/26,0,0
AFG,Afghanistan,2020/1/27,0,0
AFG,Afghanistan,2020/1/28,0,0
AFG,Afghanistan,2020/1/29,0,0
AFG,Afghanistan,2020/1/30,0,0
AFG,Afghanistan,2020/1/31,0,0
AFG,Afghanistan,2020/2/1,0,0
AFG,Afghanistan,2020/2/2,0,0
AFG,Afghanistan,2020/2/3,0,0
AFG,Afghanistan,2020/2/4,0,0
AFG,Afghanistan,2020/2/5,0,0
AFG,Afghanistan,2020/2/6,0,0
AFG,Afghanistan,2020/2/7,0,0
AFG,Afghanistan,2020/2/8,0,0
AFG,Afghanistan,2020/2/9,0,0
AFG,Afghanistan,2020/2/10,0,0
AFG,Afghanistan,2020/2/11,0,0
AFG,Afghanistan,2020/2/12,0,0
AFG,Afghanistan,2020/2/13,0,0
AFG,Afghanistan,2020/2/14,0,0
AFG,Afghanistan,2020/2/15,0,0
AFG,Afghanistan,2020/2/16,0,0
AFG,Afghanistan,2020/2/17,0,0
AFG,Afghanistan,2020/2/18,0,0
AFG,Afghanistan,2020/2/19,0,0
AFG,Afghanistan,2020/2/20,0,0
AFG,Afghanistan,2020/2/21,0,0
AFG,Afghanistan,2020/2/22,0,0
AFG,Afghanistan,2020/2/23,0,0
AFG,Afghanistan,2020/2/24,0,0
AFG,Afghanistan,2020/2/25,1,0
AFG,Afghanistan,2020/2/26,1,0
AFG,Afghanistan,2020/2/27,1,0
AFG,Afghanistan,2020/2/28,1,0
AFG,Afghanistan,2020/2/29,1,0
AFG,Afghanistan,2020/3/1,1,0
AFG,Afghanistan,2020/3/2,1,0
AFG,Afghanistan,2020/3/8,4,0
AFG,Afghanistan,2020/3/11,7,0
AFG,Afghanistan,2020/3/15,10,0
AFG,Afghanistan,2020/3/16,16,0
AFG,Afghanistan,2020/3/17,21,0
AFG,Afghanistan,2020/3/18,22,0
AFG,Afghanistan,2020/3/19,22,0
AFG,Afghanistan,2020/3/20,22,0
AFG,Afghanistan,2020/3/21,24,0
AFG,Afghanistan,2020/3/22,24,0
AFG,Afghanistan,2020/3/23,34,0
AFG,Afghanistan,2020/3/24,40,1
AFG,Afghanistan,2020/3/25,42,1
AFG,Afghanistan,2020/3/26,75,1
AFG,Afghanistan,2020/3/27,75,1
AFG,Afghanistan,2020/3/28,91,2
AFG,Afghanistan,2020/3/29,106,3
AFG,Afghanistan,2020/3/30,114,4
AFG,Afghanistan,2020/3/31,141,4
AFG,Afghanistan,2020/4/1,166,4
AFG,Afghanistan,2020/4/2,192,4
AFG,Afghanistan,2020/4/3,235,4
AFG,Afghanistan,2020/4/4,235,4
AFG,Afghanistan,2020/4/5,270,5
AFG,Afghanistan,2020/4/6,299,7
AFG,Afghanistan,2020/4/7,337,7
AFG,Afghanistan,2020/4/8,367,11
AFG,Afghanistan,2020/4/9,423,14
AFG,Afghanistan,2020/4/10,484,15
AFG,Afghanistan,2020/4/11,521,15
AFG,Afghanistan,2020/4/12,555,18
AFG,Afghanistan,2020/4/13,607,18
AFG,Afghanistan,2020/4/14,665,21
AFG,Afghanistan,2020/4/15,714,23
AFG,Afghanistan,2020/4/16,784,25
AFG,Afghanistan,2020/4/17,794,29
AFG,Afghanistan,2020/4/18,845,30
AFG,Afghanistan,2020/4/19,908,30
AFG,Afghanistan,2020/4/20,996,33
AFG,Afghanistan,2020/4/21,1031,35
AGO,Angola,2020/3/22,2,0
AGO,Angola,2020/3/23,2,0
AGO,Angola,2020/3/24,2,0
AGO,Angola,2020/3/25,2,0
AGO,Angola,2020/3/26,2,0
AGO,Angola,2020/3/27,3,0
AGO,Angola,2020/3/28,4,0
AGO,Angola,2020/3/29,4,0
AGO,Angola,2020/3/30,7,2
AGO,Angola,2020/3/31,7,2
AGO,Angola,2020/4/1,7,2
AGO,Angola,2020/4/2,8,2
AGO,Angola,2020/4/3,8,2
AGO,Angola,2020/4/4,8,2
AGO,Angola,2020/4/5,10,2
AGO,Angola,2020/4/6,14,2
AGO,Angola,2020/4/7,16,2
AGO,Angola,2020/4/8,17,2
AGO,Angola,2020/4/9,19,2
AGO,Angola,2020/4/10,19,2
AGO,Angola,2020/4/11,19,2
AGO,Angola,2020/4/12,19,2
AGO,Angola,2020/4/13,19,2
AGO,Angola,2020/4/14,19,2
AGO,Angola,2020/4/15,19,2
AGO,Angola,2020/4/16,19,2
AGO,Angola,2020/4/17,19,2
AGO,Angola,2020/4/18,19,2
AGO,Angola,2020/4/19,24,2
AGO,Angola,2020/4/20,24,2
AGO,Angola,2020/4/21,24,2
AIA,Anguilla,2020/3/27,2,0
AIA,Anguilla,2020/3/28,2,0
AIA,Anguilla,2020/3/29,2,0
AIA,Anguilla,2020/3/30,2,0
AIA,Anguilla,2020/3/31,2,0
AIA,Anguilla,2020/4/1,2,0
AIA,Anguilla,2020/4/2,2,0
AIA,Anguilla,2020/4/3,3,0
AIA,Anguilla,2020/4/4,3,0
AIA,Anguilla,2020/4/5,3,0
AIA,Anguilla,2020/4/6,3,0
AIA,Anguilla,2020/4/7,3,0
AIA,Anguilla,2020/4/8,3,0
AIA,Anguilla,2020/4/9,3,0
AIA,Anguilla,2020/4/10,3,0
AIA,Anguilla,2020/4/11,3,0
AIA,Anguilla,2020/4/12,3,0
AIA,Anguilla,2020/4/13,3,0
AIA,Anguilla,2020/4/14,3,0
AIA,Anguilla,2020/4/15,3,0
AIA,Anguilla,2020/4/16,3,0
AIA,Anguilla,2020/4/17,3,0
AIA,Anguilla,2020/4/18,3,0
AIA,Anguilla,2020/4/19,3,0
AIA,Anguilla,2020/4/20,3,0
AIA,Anguilla,2020/4/21,3,0
ALB,Albania,2020/3/9,2,0
ALB,Albania,2020/3/10,6,0
ALB,Albania,2020/3/11,10,0
ALB,Albania,2020/3/12,11,1
ALB,Albania,2020/3/13,23,1
ALB,Albania,2020/3/14,33,1
ALB,Albania,2020/3/15,38,1
ALB,Albania,2020/3/16,42,1
ALB,Albania,2020/3/17,51,1
ALB,Albania,2020/3/18,55,1
ALB,Albania,2020/3/19,59,2
ALB,Albania,2020/3/20,70,2
ALB,Albania,2020/3/21,70,2
ALB,Albania,2020/3/22,76,2
ALB,Albania,2020/3/23,89,2
ALB,Albania,2020/3/24,100,4
ALB,Albania,2020/3/25,123,5
ALB,Albania,2020/3/26,146,5
ALB,Albania,2020/3/27,174,6
ALB,Albania,2020/3/28,186,9
ALB,Albania,2020/3/29,197,10
ALB,Albania,2020/3/30,212,10
ALB,Albania,2020/3/31,223,12
ALB,Albania,2020/4/1,243,15
ALB,Albania,2020/4/2,259,15
ALB,Albania,2020/4/3,277,16
ALB,Albania,2020/4/4,304,17
ALB,Albania,2020/4/5,333,19
ALB,Albania,2020/4/6,361,21
ALB,Albania,2020/4/7,377,22
ALB,Albania,2020/4/8,383,22
ALB,Albania,2020/4/9,400,22
ALB,Albania,2020/4/10,409,23
ALB,Albania,2020/4/11,416,23
ALB,Albania,2020/4/12,433,23
ALB,Albania,2020/4/13,446,23
ALB,Albania,2020/4/14,467,23
ALB,Albania,2020/4/15,475,24
ALB,Albania,2020/4/16,494,25
ALB,Albania,2020/4/17,518,26
ALB,Albania,2020/4/18,539,26
ALB,Albania,2020/4/19,548,26
ALB,Albania,2020/4/20,562,26
ALB,Albania,2020/4/21,584,26
AND,Andorra,2020/3/3,1,0
AND,Andorra,2020/3/14,2,0
AND,Andorra,2020/3/16,5,0
AND,Andorra,2020/3/17,14,0
AND,Andorra,2020/3/18,14,0
AND,Andorra,2020/3/19,53,0
AND,Andorra,2020/3/20,75,0
AND,Andorra,2020/3/21,75,0
AND,Andorra,2020/3/22,88,0
AND,Andorra,2020/3/23,113,0
AND,Andorra,2020/3/24,133,0
AND,Andorra,2020/3/25,164,0
AND,Andorra,2020/3/26,188,0
AND,Andorra,2020/3/27,224,3
AND,Andorra,2020/3/28,267,3
AND,Andorra,2020/3/29,308,4
AND,Andorra,2020/3/30,334,6
AND,Andorra,2020/3/31,370,8
AND,Andorra,2020/4/1,376,12
AND,Andorra,2020/4/2,390,14
AND,Andorra,2020/4/3,428,15
AND,Andorra,2020/4/4,439,16
AND,Andorra,2020/4/5,466,17
AND,Andorra,2020/4/6,501,18
AND,Andorra,2020/4/7,526,21
AND,Andorra,2020/4/8,545,22
AND,Andorra,2020/4/9,564,23
AND,Andorra,2020/4/10,583,25
AND,Andorra,2020/4/11,601,26
AND,Andorra,2020/4/12,622,28
AND,Andorra,2020/4/13,638,29
AND,Andorra,2020/4/14,646,29
AND,Andorra,2020/4/15,659,31
AND,Andorra,2020/4/16,673,33
AND,Andorra,2020/4/17,682,33
AND,Andorra,2020/4/18,696,35
AND,Andorra,2020/4/19,704,35
AND,Andorra,2020/4/20,713,36
AND,Andorra,2020/4/21,717,36
ARE,United Arab Emirates,2019/12/31,0,0
ARE,United Arab Emirates,2020/1/1,0,0
ARE,United Arab Emirates,2020/1/2,0,0
ARE,United Arab Emirates,2020/1/3,0,0
ARE,United Arab Emirates,2020/1/4,0,0
ARE,United Arab Emirates,2020/1/5,0,0
ARE,United Arab Emirates,2020/1/6,0,0
ARE,United Arab Emirates,2020/1/7,0,0
ARE,United Arab Emirates,2020/1/8,0,0
ARE,United Arab Emirates,2020/1/9,0,0
ARE,United Arab Emirates,2020/1/10,0,0
ARE,United Arab Emirates,2020/1/11,0,0
ARE,United Arab Emirates,2020/1/12,0,0
ARE,United Arab Emirates,2020/1/13,0,0
ARE,United Arab Emirates,2020/1/14,0,0
ARE,United Arab Emirates,2020/1/15,0,0
ARE,United Arab Emirates,2020/1/16,0,0
ARE,United Arab Emirates,2020/1/17,0,0
ARE,United Arab Emirates,2020/1/18,0,0
ARE,United Arab Emirates,2020/1/19,0,0
ARE,United Arab Emirates,2020/1/20,0,0
ARE,United Arab Emirates,2020/1/21,0,0
ARE,United Arab Emirates,2020/1/22,0,0
ARE,United Arab Emirates,2020/1/23,0,0
ARE,United Arab Emirates,2020/1/24,0,0
ARE,United Arab Emirates,2020/1/25,0,0
ARE,United Arab Emirates,2020/1/26,0,0
ARE,United Arab Emirates,2020/1/27,1,0
ARE,United Arab Emirates,2020/1/28,1,0
ARE,United Arab Emirates,2020/1/29,1,0
ARE,United Arab Emirates,2020/1/30,4,0
ARE,United Arab Emirates,2020/1/31,4,0
ARE,United Arab Emirates,2020/2/1,4,0
ARE,United Arab Emirates,2020/2/2,5,0
ARE,United Arab Emirates,2020/2/3,5,0
ARE,United Arab Emirates,2020/2/4,5,0
ARE,United Arab Emirates,2020/2/5,5,0
ARE,United Arab Emirates,2020/2/6,5,0
ARE,United Arab Emirates,2020/2/7,5,0
ARE,United Arab Emirates,2020/2/8,7,0
ARE,United Arab Emirates,2020/2/9,7,0
ARE,United Arab Emirates,2020/2/10,7,0
ARE,United Arab Emirates,2020/2/11,8,0
ARE,United Arab Emirates,2020/2/12,8,0
ARE,United Arab Emirates,2020/2/13,8,0
ARE,United Arab Emirates,2020/2/14,8,0
ARE,United Arab Emirates,2020/2/15,8,0
ARE,United Arab Emirates,2020/2/16,8,0
ARE,United Arab Emirates,2020/2/17,9,0
ARE,United Arab Emirates,2020/2/18,9,0
ARE,United Arab Emirates,2020/2/19,9,0
ARE,United Arab Emirates,2020/2/20,9,0
ARE,United Arab Emirates,2020/2/21,9,0
ARE,United Arab Emirates,2020/2/22,11,0
ARE,United Arab Emirates,2020/2/23,13,0
ARE,United Arab Emirates,2020/2/24,13,0
ARE,United Arab Emirates,2020/2/25,13,0
ARE,United Arab Emirates,2020/2/26,13,0
ARE,United Arab Emirates,2020/2/27,13,0
ARE,United Arab Emirates,2020/2/28,19,0
ARE,United Arab Emirates,2020/2/29,19,0
ARE,United Arab Emirates,2020/3/1,21,0
ARE,United Arab Emirates,2020/3/2,21,0
ARE,United Arab Emirates,2020/3/4,27,0
ARE,United Arab Emirates,2020/3/6,29,0
ARE,United Arab Emirates,2020/3/8,45,0
ARE,United Arab Emirates,2020/3/10,59,0
ARE,United Arab Emirates,2020/3/11,74,0
ARE,United Arab Emirates,2020/3/13,85,0
ARE,United Arab Emirates,2020/3/15,85,0
ARE,United Arab Emirates,2020/3/16,86,0
ARE,United Arab Emirates,2020/3/17,98,0
ARE,United Arab Emirates,2020/3/18,113,0
ARE,United Arab Emirates,2020/3/19,113,0
ARE,United Arab Emirates,2020/3/20,140,0
ARE,United Arab Emirates,2020/3/21,140,0
ARE,United Arab Emirates,2020/3/22,153,2
ARE,United Arab Emirates,2020/3/23,153,2
ARE,United Arab Emirates,2020/3/24,198,2
ARE,United Arab Emirates,2020/3/25,248,2
ARE,United Arab Emirates,2020/3/26,333,2
ARE,United Arab Emirates,2020/3/27,333,2
ARE,United Arab Emirates,2020/3/28,405,2
ARE,United Arab Emirates,2020/3/29,468,2
ARE,United Arab Emirates,2020/3/30,468,2
ARE,United Arab Emirates,2020/3/31,611,5
ARE,United Arab Emirates,2020/4/1,664,6
ARE,United Arab Emirates,2020/4/2,664,6
ARE,United Arab Emirates,2020/4/3,1024,8
ARE,United Arab Emirates,2020/4/4,1024,8
ARE,United Arab Emirates,2020/4/5,1505,10
ARE,United Arab Emirates,2020/4/6,1799,10
ARE,United Arab Emirates,2020/4/7,2076,11
ARE,United Arab Emirates,2020/4/8,2359,12
ARE,United Arab Emirates,2020/4/9,2659,12
ARE,United Arab Emirates,2020/4/10,2990,14
ARE,United Arab Emirates,2020/4/11,3360,16
ARE,United Arab Emirates,2020/4/12,3736,20
ARE,United Arab Emirates,2020/4/13,4123,22
ARE,United Arab Emirates,2020/4/14,4521,25
ARE,United Arab Emirates,2020/4/15,4933,28
ARE,United Arab Emirates,2020/4/16,5365,33
ARE,United Arab Emirates,2020/4/17,5825,33
ARE,United Arab Emirates,2020/4/18,5825,35
ARE,United Arab Emirates,2020/4/19,6302,37
ARE,United Arab Emirates,2020/4/20,6781,41
ARE,United Arab Emirates,2020/4/21,7265,43
ARG,Argentina,2020/3/4,1,0
ARG,Argentina,2020/3/6,2,0
ARG,Argentina,2020/3/7,8,0
ARG,Argentina,2020/3/8,9,1
ARG,Argentina,2020/3/9,12,1
ARG,Argentina,2020/3/11,19,1
ARG,Argentina,2020/3/13,31,1
ARG,Argentina,2020/3/14,34,2
ARG,Argentina,2020/3/15,45,2
ARG,Argentina,2020/3/16,56,2
ARG,Argentina,2020/3/17,65,2
ARG,Argentina,2020/3/18,79,2
ARG,Argentina,2020/3/19,97,2
ARG,Argentina,2020/3/20,128,3
ARG,Argentina,2020/3/21,158,3
ARG,Argentina,2020/3/22,225,4
ARG,Argentina,2020/3/23,266,4
ARG,Argentina,2020/3/24,301,4
ARG,Argentina,2020/3/25,387,6
ARG,Argentina,2020/3/26,502,8
ARG,Argentina,2020/3/27,589,12
ARG,Argentina,2020/3/28,690,17
ARG,Argentina,2020/3/29,745,19
ARG,Argentina,2020/3/30,820,20
ARG,Argentina,2020/3/31,966,24
ARG,Argentina,2020/4/1,966,24
ARG,Argentina,2020/4/2,1133,31
ARG,Argentina,2020/4/3,1133,34
ARG,Argentina,2020/4/4,1265,37
ARG,Argentina,2020/4/5,1451,43
ARG,Argentina,2020/4/6,1554,46
ARG,Argentina,2020/4/7,1628,53
ARG,Argentina,2020/4/8,1715,60
ARG,Argentina,2020/4/9,1795,65
ARG,Argentina,2020/4/10,1894,79
ARG,Argentina,2020/4/11,1975,82
ARG,Argentina,2020/4/12,2137,89
ARG,Argentina,2020/4/13,2203,95
ARG,Argentina,2020/4/14,2272,98
ARG,Argentina,2020/4/15,2432,105
ARG,Argentina,2020/4/16,2432,109
ARG,Argentina,2020/4/17,2560,115
ARG,Argentina,2020/4/18,2658,122
ARG,Argentina,2020/4/19,2828,132
ARG,Argentina,2020/4/20,2930,134
ARG,Argentina,2020/4/21,3020,142
ARM,Armenia,2019/12/31,0,0
ARM,Armenia,2020/1/1,0,0
ARM,Armenia,2020/1/2,0,0
ARM,Armenia,2020/1/3,0,0
ARM,Armenia,2020/1/4,0,0
ARM,Armenia,2020/1/5,0,0
ARM,Armenia,2020/1/6,0,0
ARM,Armenia,2020/1/7,0,0
ARM,Armenia,2020/1/8,0,0
ARM,Armenia,2020/1/9,0,0
ARM,Armenia,2020/1/10,0,0
ARM,Armenia,2020/1/11,0,0
ARM,Armenia,2020/1/12,0,0
ARM,Armenia,2020/1/13,0,0
ARM,Armenia,2020/1/14,0,0
ARM,Armenia,2020/1/15,0,0
ARM,Armenia,2020/1/16,0,0
ARM,Armenia,2020/1/17,0,0
ARM,Armenia,2020/1/18,0,0
ARM,Armenia,2020/1/19,0,0
ARM,Armenia,2020/1/20,0,0
ARM,Armenia,2020/1/21,0,0
ARM,Armenia,2020/1/22,0,0
ARM,Armenia,2020/1/23,0,0
ARM,Armenia,2020/1/24,0,0
ARM,Armenia,2020/1/25,0,0
ARM,Armenia,2020/1/26,0,0
ARM,Armenia,2020/1/27,0,0
ARM,Armenia,2020/1/28,0,0
ARM,Armenia,2020/1/29,0,0
ARM,Armenia,2020/1/30,0,0
ARM,Armenia,2020/1/31,0,0
ARM,Armenia,2020/2/1,0,0
ARM,Armenia,2020/2/2,0,0
ARM,Armenia,2020/2/3,0,0
ARM,Armenia,2020/2/4,0,0
ARM,Armenia,2020/2/5,0,0
ARM,Armenia,2020/2/6,0,0
ARM,Armenia,2020/2/7,0,0
ARM,Armenia,2020/2/8,0,0
ARM,Armenia,2020/2/9,0,0
ARM,Armenia,2020/2/10,0,0
ARM,Armenia,2020/2/11,0,0
ARM,Armenia,2020/2/12,0,0
ARM,Armenia,2020/2/13,0,0
ARM,Armenia,2020/2/14,0,0
ARM,Armenia,2020/2/15,0,0
ARM,Armenia,2020/2/16,0,0
ARM,Armenia,2020/2/17,0,0
ARM,Armenia,2020/2/18,0,0
ARM,Armenia,2020/2/19,0,0
ARM,Armenia,2020/2/20,0,0
ARM,Armenia,2020/2/21,0,0
ARM,Armenia,2020/2/22,0,0
ARM,Armenia,2020/2/23,0,0
ARM,Armenia,2020/2/24,0,0
ARM,Armenia,2020/2/25,0,0
ARM,Armenia,2020/2/26,0,0
ARM,Armenia,2020/2/27,0,0
ARM,Armenia,2020/2/28,0,0
ARM,Armenia,2020/2/29,0,0
ARM,Armenia,2020/3/1,1,0
ARM,Armenia,2020/3/2,1,0
ARM,Armenia,2020/3/12,4,0
ARM,Armenia,2020/3/13,6,0
ARM,Armenia,2020/3/14,13,0
ARM,Armenia,2020/3/15,20,0
ARM,Armenia,2020/3/16,30,0
ARM,Armenia,2020/3/17,52,0
ARM,Armenia,2020/3/18,78,0
ARM,Armenia,2020/3/19,115,0
ARM,Armenia,2020/3/20,122,0
ARM,Armenia,2020/3/21,136,0
ARM,Armenia,2020/3/22,160,0
ARM,Armenia,2020/3/23,190,0
ARM,Armenia,2020/3/24,194,0
ARM,Armenia,2020/3/25,265,0
ARM,Armenia,2020/3/26,290,0
ARM,Armenia,2020/3/27,329,1
ARM,Armenia,2020/3/28,372,1
ARM,Armenia,2020/3/29,424,3
ARM,Armenia,2020/3/30,424,3
ARM,Armenia,2020/3/31,482,3
ARM,Armenia,2020/4/1,532,3
ARM,Armenia,2020/4/2,571,3
ARM,Armenia,2020/4/3,663,4
ARM,Armenia,2020/4/4,736,7
ARM,Armenia,2020/4/5,770,7
ARM,Armenia,2020/4/6,822,7
ARM,Armenia,2020/4/7,833,8
ARM,Armenia,2020/4/8,853,8
ARM,Armenia,2020/4/9,881,9
ARM,Armenia,2020/4/10,921,10
ARM,Armenia,2020/4/11,937,11
ARM,Armenia,2020/4/12,967,13
ARM,Armenia,2020/4/13,1013,13
ARM,Armenia,2020/4/14,1039,14
ARM,Armenia,2020/4/15,1111,17
ARM,Armenia,2020/4/16,1159,18
ARM,Armenia,2020/4/17,1201,19
ARM,Armenia,2020/4/18,1248,20
ARM,Armenia,2020/4/19,1291,20
ARM,Armenia,2020/4/20,1339,22
ARM,Armenia,2020/4/21,1401,24
ATG,Antigua and Barbuda,2020/3/15,1,0
ATG,Antigua and Barbuda,2020/3/21,1,0
ATG,Antigua and Barbuda,2020/3/22,1,0
ATG,Antigua and Barbuda,2020/3/23,1,0
ATG,Antigua and Barbuda,2020/3/24,1,0
ATG,Antigua and Barbuda,2020/3/25,3,0
ATG,Antigua and Barbuda,2020/3/26,3,0
ATG,Antigua and Barbuda,2020/3/27,7,0
ATG,Antigua and Barbuda,2020/3/28,7,0
ATG,Antigua and Barbuda,2020/3/29,7,0
ATG,Antigua and Barbuda,2020/3/30,7,0
ATG,Antigua and Barbuda,2020/3/31,7,0
ATG,Antigua and Barbuda,2020/4/1,7,0
ATG,Antigua and Barbuda,2020/4/2,7,0
ATG,Antigua and Barbuda,2020/4/3,9,0
ATG,Antigua and Barbuda,2020/4/4,15,0
ATG,Antigua and Barbuda,2020/4/5,15,0
ATG,Antigua and Barbuda,2020/4/6,15,0
ATG,Antigua and Barbuda,2020/4/7,15,0
ATG,Antigua and Barbuda,2020/4/8,15,0
ATG,Antigua and Barbuda,2020/4/9,15,0
ATG,Antigua and Barbuda,2020/4/10,19,2
ATG,Antigua and Barbuda,2020/4/11,21,2
ATG,Antigua and Barbuda,2020/4/12,21,2
ATG,Antigua and Barbuda,2020/4/13,21,2
ATG,Antigua and Barbuda,2020/4/14,23,2
ATG,Antigua and Barbuda,2020/4/15,23,2
ATG,Antigua and Barbuda,2020/4/16,23,2
ATG,Antigua and Barbuda,2020/4/17,23,2
ATG,Antigua and Barbuda,2020/4/18,23,2
ATG,Antigua and Barbuda,2020/4/19,23,2
ATG,Antigua and Barbuda,2020/4/20,23,2
ATG,Antigua and Barbuda,2020/4/21,23,3
AUS,Australia,2019/12/31,0,0
AUS,Australia,2020/1/1,0,0
AUS,Australia,2020/1/2,0,0
AUS,Australia,2020/1/3,0,0
AUS,Australia,2020/1/4,0,0
AUS,Australia,2020/1/5,0,0
AUS,Australia,2020/1/6,0,0
AUS,Australia,2020/1/7,0,0
AUS,Australia,2020/1/8,0,0
AUS,Australia,2020/1/9,0,0
AUS,Australia,2020/1/10,0,0
AUS,Australia,2020/1/11,0,0
AUS,Australia,2020/1/12,0,0
AUS,Australia,2020/1/13,0,0
AUS,Australia,2020/1/14,0,0
AUS,Australia,2020/1/15,0,0
AUS,Australia,2020/1/16,0,0
AUS,Australia,2020/1/17,0,0
AUS,Australia,2020/1/18,0,0
AUS,Australia,2020/1/19,0,0
AUS,Australia,2020/1/20,0,0
AUS,Australia,2020/1/21,0,0
AUS,Australia,2020/1/22,0,0
AUS,Australia,2020/1/23,0,0
AUS,Australia,2020/1/24,0,0
AUS,Australia,2020/1/25,1,0
AUS,Australia,2020/1/26,4,0
AUS,Australia,2020/1/27,4,0
AUS,Australia,2020/1/28,4,0
AUS,Australia,2020/1/29,4,0
AUS,Australia,2020/1/30,6,0
AUS,Australia,2020/1/31,7,0
AUS,Australia,2020/2/1,9,0
AUS,Australia,2020/2/2,11,0
AUS,Australia,2020/2/3,11,0
AUS,Australia,2020/2/4,11,0
AUS,Australia,2020/2/5,12,0
AUS,Australia,2020/2/6,13,0
AUS,Australia,2020/2/7,14,0
AUS,Australia,2020/2/8,14,0
AUS,Australia,2020/2/9,14,0
AUS,Australia,2020/2/10,14,0
AUS,Australia,2020/2/11,14,0
AUS,Australia,2020/2/12,14,0
AUS,Australia,2020/2/13,14,0
AUS,Australia,2020/2/14,15,0
AUS,Australia,2020/2/15,15,0
AUS,Australia,2020/2/16,15,0
AUS,Australia,2020/2/17,15,0
AUS,Australia,2020/2/18,15,0
AUS,Australia,2020/2/19,15,0
AUS,Australia,2020/2/20,15,0
AUS,Australia,2020/2/21,17,0
AUS,Australia,2020/2/22,21,0
AUS,Australia,2020/2/23,22,0
AUS,Australia,2020/2/24,22,0
AUS,Australia,2020/2/25,22,0
AUS,Australia,2020/2/26,22,0
AUS,Australia,2020/2/27,23,0
AUS,Australia,2020/2/28,23,0
AUS,Australia,2020/2/29,25,0
AUS,Australia,2020/3/1,26,1
AUS,Australia,2020/3/2,29,1
AUS,Australia,2020/3/3,33,1
AUS,Australia,2020/3/4,41,1
AUS,Australia,2020/3/5,52,2
AUS,Australia,2020/3/6,59,2
AUS,Australia,2020/3/7,63,2
AUS,Australia,2020/3/8,74,3
AUS,Australia,2020/3/9,80,3
AUS,Australia,2020/3/10,100,3
AUS,Australia,2020/3/11,112,3
AUS,Australia,2020/3/12,126,3
AUS,Australia,2020/3/13,156,3
AUS,Australia,2020/3/14,197,3
AUS,Australia,2020/3/15,249,3
AUS,Australia,2020/3/16,298,5
AUS,Australia,2020/3/17,375,5
AUS,Australia,2020/3/18,454,5
AUS,Australia,2020/3/19,565,6
AUS,Australia,2020/3/20,709,6
AUS,Australia,2020/3/21,874,7
AUS,Australia,2020/3/22,1098,7
AUS,Australia,2020/3/23,1709,7
AUS,Australia,2020/3/24,1823,7
AUS,Australia,2020/3/25,2423,8
AUS,Australia,2020/3/26,2799,11
AUS,Australia,2020/3/27,3166,13
AUS,Australia,2020/3/28,3378,13
AUS,Australia,2020/3/29,3809,14
AUS,Australia,2020/3/30,4093,16
AUS,Australia,2020/3/31,4557,19
AUS,Australia,2020/4/1,4707,20
AUS,Australia,2020/4/2,4976,21
AUS,Australia,2020/4/3,5224,23
AUS,Australia,2020/4/4,5548,30
AUS,Australia,2020/4/5,5687,34
AUS,Australia,2020/4/6,5744,36
AUS,Australia,2020/4/7,5844,42
AUS,Australia,2020/4/8,5956,45
